No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
10792,2014,5,24,15,74.0,74.0,2.0,31.0,900.0,56.0,21.2,998.1,18.2,0.0,2,2.0,0
10793,2014,5,24,16,56.0,56.0,2.0,31.0,1000.0,56.0,21.7,998.3,18.3,0.0,2,2.0,0
10794,2014,5,24,17,60.0,60.0,2.0,29.0,1100.0,68.0,21.4,998.1,18.4,0.0,2,1.5,0
10795,2014,5,24,18,69.0,69.0,2.0,29.0,1100.0,72.0,21.0,998.6,18.8,0.0,2,2.8,0
10796,2014,5,24,19,71.0,71.0,2.0,30.0,1200.0,60.0,20.7,999.5,18.5,0.0,2,2.6,0
10797,2014,5,24,20,70.0,70.0,2.0,48.0,1400.0,31.0,20.5,1000.1,18.4,0.0,2,1.4,0
10798,2014,5,24,21,70.0,70.0,2.0,44.0,1200.0,28.0,20.4,1000.3,18.3,0.0,2,1.8,0
10799,2014,5,24,22,78.0,78.0,2.0,33.0,900.0,39.0,20.3,1000.1,18.2,0.0,0,1.6,0
10800,2014,5,24,23,80.0,80.0,2.0,29.0,900.0,47.0,20.0,999.8,18.3,0.0,1,1.2,0
10801,2014,5,25,0,84.0,84.0,2.0,31.0,900.0,37.0,19.6,999.6,18.4,0.0,0,1.3,0
10802,2014,5,25,1,88.0,88.0,2.0,35.0,1100.0,27.0,19.4,999.8,18.4,0.1,0,0.9,0
10803,2014,5,25,2,95.0,95.0,2.0,38.0,1400.0,18.0,19.4,999.2,18.6,0.0,2,0.9,0
10804,2014,5,25,3,88.0,88.0,2.0,41.0,1700.0,9.0,19.5,998.5,18.3,0.0,0,1.0,0
10805,2014,5,25,4,91.0,91.0,2.0,48.0,2000.0,5.0,19.5,998.5,18.3,0.0,7,0.7,0
10806,2014,5,25,5,94.0,94.0,2.0,49.0,2100.0,2.0,19.4,998.5,18.2,0.0,6,1.0,0
10807,2014,5,25,6,95.0,95.0,2.0,46.0,2100.0,2.0,20.8,998.8,16.0,0.0,6,1.2,0
10808,2014,5,25,7,94.0,97.0,2.0,46.0,2100.0,6.0,24.3,998.6,-0.8,0.0,14,6.6,0
10809,2014,5,25,8,136.0,136.0,3.0,30.0,800.0,51.0,24.4,998.7,0.0,0.0,14,7.7,0
10810,2014,5,25,9,178.0,178.0,2.0,16.0,300.0,77.0,25.7,998.2,1.7,0.0,13,6.6,0
10811,2014,5,25,10,154.0,504.0,3.0,16.0,300.0,77.0,26.6,998.0,1.1,0.0,14,6.5,0
10812,2014,5,25,11,96.0,300.0,2.0,16.0,300.0,77.0,27.0,997.1,0.6,0.0,14,6.3,0
10813,2014,5,25,12,19.0,61.0,2.0,12.0,200.0,88.0,27.1,997.3,-1.8,0.0,14,7.7,0
10814,2014,5,25,13,19.0,50.0,2.0,14.0,200.0,90.0,27.3,997.0,-2.6,0.0,7,7.5,0
10815,2014,5,25,14,3.0,3.0,2.0,11.0,200.0,96.0,27.4,996.7,-2.5,0.0,14,6.5,0
10816,2014,5,25,15,8.0,78.0,2.0,11.0,200.0,98.0,27.6,996.4,-2.3,0.0,6,8.0,0
10817,2014,5,25,16,10.0,64.0,2.0,12.0,200.0,99.0,26.8,996.2,-1.1,0.0,7,5.0,0
10818,2014,5,25,17,12.0,62.0,2.0,12.0,200.0,100.0,27.1,995.4,-1.8,0.0,7,4.6,0
10819,2014,5,25,18,6.0,35.0,2.0,14.0,200.0,95.0,26.2,995.3,-1.6,0.0,7,2.9,0
10820,2014,5,25,19,3.0,42.0,2.0,18.0,200.0,92.0,25.9,996.0,-5.7,0.0,7,2.3,0
10821,2014,5,25,20,5.0,21.0,2.0,20.0,300.0,88.0,25.7,996.4,-7.0,0.0,7,3.3,0
10822,2014,5,25,21,13.0,13.0,2.0,16.0,200.0,98.0,24.8,996.9,-5.5,0.0,4,1.7,0
10823,2014,5,25,22,10.0,50.0,2.0,20.0,200.0,89.0,21.1,997.0,-1.5,0.0,7,1.7,0
10824,2014,5,25,23,13.0,28.0,2.0,26.0,300.0,78.0,19.2,996.6,0.7,0.0,12,1.0,0
10825,2014,5,26,0,16.0,60.0,2.0,44.0,400.0,52.0,19.6,996.4,-0.4,0.0,8,1.2,0
10826,2014,5,26,1,15.0,88.0,2.0,45.0,300.0,42.0,18.3,995.8,0.9,0.0,9,1.0,0
10827,2014,5,26,2,21.0,55.0,2.0,49.0,400.0,34.0,16.6,995.5,1.8,0.0,11,1.1,0
10828,2014,5,26,3,20.0,47.0,2.0,44.0,400.0,34.0,24.0,994.8,-4.3,0.0,12,2.0,0
10829,2014,5,26,4,10.0,10.0,5.0,50.0,300.0,44.0,23.5,994.7,-3.8,0.0,11,2.1,0
10830,2014,5,26,5,8.0,23.0,6.0,36.0,200.0,69.0,24.4,994.6,-3.1,0.0,13,3.6,0
10831,2014,5,26,6,6.0,34.0,6.0,16.0,300.0,73.0,25.8,994.2,-1.9,0.0,13,3.4,0
10832,2014,5,26,7,13.0,64.0,14.0,25.0,400.0,67.0,27.1,993.4,-1.8,0.0,13,4.3,0
10833,2014,5,26,8,14.0,55.0,16.0,29.0,400.0,66.0,28.9,992.6,-2.3,0.0,13,5.1,0
10834,2014,5,26,9,9.0,40.0,14.0,20.0,400.0,80.0,30.4,992.2,-2.2,0.0,13,4.0,0
10835,2014,5,26,10,19.0,63.0,13.0,18.0,300.0,89.0,31.9,990.9,-2.2,0.0,13,6.3,0
10836,2014,5,26,11,25.0,60.0,11.0,18.0,300.0,93.0,33.6,989.7,-2.2,0.0,13,4.6,0
10837,2014,5,26,12,19.0,68.0,17.0,19.0,400.0,99.0,35.2,988.6,-2.5,0.0,15,3.3,0
10838,2014,5,26,13,33.0,68.0,11.0,18.0,300.0,105.0,36.2,987.5,-3.3,0.0,14,5.2,0
10839,2014,5,26,14,26.0,62.0,5.0,15.0,300.0,114.0,36.2,986.2,-3.3,0.0,13,4.8,0
10840,2014,5,26,15,31.0,52.0,3.0,14.0,200.0,120.0,36.6,985.4,-4.8,0.0,13,6.2,0
10841,2014,5,26,16,10.0,53.0,3.0,16.0,200.0,123.0,36.3,984.6,-5.0,0.0,15,4.5,0
10842,2014,5,26,17,3.0,41.0,3.0,19.0,200.0,117.0,35.8,984.4,-5.4,0.0,13,3.7,0
10843,2014,5,26,18,21.0,33.0,3.0,21.0,200.0,114.0,35.0,984.9,-8.0,0.0,14,6.8,0
10844,2014,5,26,19,21.0,45.0,3.0,30.0,300.0,103.0,32.0,985.6,-6.4,0.0,14,1.5,0
10845,2014,5,26,20,22.0,71.0,3.0,33.0,300.0,94.0,28.3,986.2,0.1,0.0,7,1.4,0
10846,2014,5,26,21,29.0,75.0,6.0,93.0,500.0,34.0,25.6,986.5,1.0,0.0,6,1.6,0
10847,2014,5,26,22,18.0,89.0,3.0,48.0,400.0,59.0,24.3,986.4,-0.8,0.0,6,1.0,0
10848,2014,5,26,23,26.0,50.0,2.0,65.0,400.0,38.0,22.2,986.3,1.2,0.0,13,0.8,0
10849,2014,5,27,0,17.0,36.0,2.0,21.0,200.0,74.0,29.4,986.1,-8.3,0.0,14,3.1,0
10850,2014,5,27,1,13.0,13.0,3.0,46.0,300.0,58.0,27.3,985.9,-4.6,0.0,15,2.1,0
10851,2014,5,27,2,18.0,50.0,3.0,42.0,200.0,71.0,29.3,985.8,-5.5,0.0,14,4.1,0
10852,2014,5,27,3,21.0,58.0,4.0,86.0,300.0,33.0,26.4,985.7,-3.3,0.0,15,1.5,0
10853,2014,5,27,4,34.0,134.0,7.0,58.0,300.0,62.0,28.6,985.8,-4.8,0.0,13,2.8,0
10854,2014,5,27,5,42.0,153.0,12.0,96.0,400.0,23.0,28.8,985.9,-1.4,0.0,13,4.2,0
10855,2014,5,27,6,78.0,254.0,20.0,50.0,400.0,59.0,29.1,986.0,1.5,0.0,13,4.3,0
10856,2014,5,27,7,107.0,396.0,17.0,36.0,500.0,67.0,30.2,985.9,2.4,0.0,14,7.0,0
10857,2014,5,27,8,121.0,416.0,12.0,29.0,400.0,77.0,30.6,986.2,-4.5,0.0,14,8.1,0
10858,2014,5,27,9,103.0,326.0,6.0,20.0,300.0,91.0,30.0,986.6,-2.5,0.0,13,9.3,0
10859,2014,5,27,10,35.0,165.0,3.0,16.0,200.0,100.0,30.0,987.0,1.4,0.0,14,9.1,0
10860,2014,5,27,11,25.0,257.0,2.0,12.0,200.0,107.0,30.5,986.6,3.5,0.0,14,7.2,0
10861,2014,5,27,12,21.0,106.0,2.0,11.0,200.0,109.0,30.5,986.5,5.0,0.0,7,6.9,0
10862,2014,5,27,13,16.0,65.0,2.0,10.0,200.0,103.0,30.5,987.1,5.0,0.0,6,5.8,0
10863,2014,5,27,14,11.0,90.0,2.0,7.0,200.0,100.0,27.5,987.7,9.3,0.0,3,2.6,0
10864,2014,5,27,15,18.0,254.0,2.0,8.0,200.0,88.0,30.3,987.2,4.8,0.0,14,7.2,0
10865,2014,5,27,16,19.0,36.0,2.0,6.0,200.0,87.0,31.7,986.6,3.6,0.0,6,2.1,0
10866,2014,5,27,17,12.0,12.0,2.0,7.0,200.0,95.0,31.6,987.3,-2.5,0.0,7,7.3,0
10867,2014,5,27,18,5.0,19.0,2.0,9.0,200.0,97.0,30.5,988.8,-2.1,0.0,6,5.3,0
10868,2014,5,27,19,17.0,68.0,2.0,9.0,200.0,100.0,28.9,989.8,-0.3,0.0,6,1.8,0
10869,2014,5,27,20,11.0,67.0,2.0,10.0,200.0,98.0,28.7,991.0,-0.5,0.0,7,3.5,0
10870,2014,5,27,21,3.0,46.0,2.0,14.0,200.0,91.0,27.6,991.8,-0.5,0.0,6,1.1,0
10871,2014,5,27,22,5.0,27.0,2.0,13.0,200.0,90.0,23.8,992.4,2.0,0.0,3,1.3,0
10872,2014,5,27,23,5.0,34.0,2.0,18.0,300.0,81.0,22.2,992.6,2.8,0.0,3,0.9,0
10873,2014,5,28,0,13.0,49.0,2.0,63.0,500.0,35.0,22.4,992.7,0.8,0.0,0,0.4,0
10874,2014,5,28,1,21.0,31.0,2.0,58.0,500.0,34.0,21.4,992.9,1.6,0.0,3,0.7,0
10875,2014,5,28,2,7.0,10.0,2.0,14.0,200.0,74.0,20.4,993.5,1.8,0.0,5,0.7,0
10876,2014,5,28,3,7.0,35.0,3.0,31.0,300.0,55.0,19.1,994.0,2.9,0.0,5,1.4,0
10877,2014,5,28,4,15.0,49.0,6.0,72.0,500.0,11.0,19.3,994.3,1.7,0.0,6,1.9,0
10878,2014,5,28,5,11.0,16.0,13.0,30.0,300.0,47.0,19.2,994.8,4.5,0.0,8,1.0,0
10879,2014,5,28,6,14.0,53.0,14.0,43.0,400.0,32.0,22.0,995.0,4.5,0.0,6,1.1,0
10880,2014,5,28,7,16.0,45.0,17.0,55.0,600.0,21.0,26.0,995.0,2.6,0.0,8,1.0,0
10881,2014,5,28,8,19.0,55.0,18.0,42.0,600.0,39.0,27.5,994.6,5.1,0.0,8,1.2,0
10882,2014,5,28,9,20.0,104.0,19.0,68.0,700.0,27.0,29.5,993.9,2.7,0.0,2,1.8,0
10883,2014,5,28,10,40.0,56.0,12.0,79.0,600.0,28.0,31.2,993.4,4.1,0.0,2,2.3,0
10884,2014,5,28,11,12.0,52.0,7.0,37.0,400.0,86.0,33.6,992.4,5.2,0.0,11,2.4,0
10885,2014,5,28,12,23.0,64.0,6.0,50.0,500.0,113.0,35.3,991.2,2.7,0.0,9,1.7,0
10886,2014,5,28,13,29.0,42.0,6.0,66.0,600.0,133.0,36.0,990.1,5.3,0.0,9,2.4,0
10887,2014,5,28,14,22.0,71.0,5.0,27.0,400.0,225.0,37.1,988.8,5.2,0.0,10,3.8,0
10888,2014,5,28,15,27.0,103.0,8.0,21.0,500.0,258.0,37.5,987.5,5.5,0.0,8,3.3,0
10889,2014,5,28,16,29.0,64.0,6.0,17.0,400.0,213.0,36.5,986.7,6.6,0.0,8,2.6,0
10890,2014,5,28,17,39.0,103.0,12.0,21.0,500.0,217.0,35.2,986.5,6.5,0.0,9,1.9,0
10891,2014,5,28,18,39.0,110.0,13.0,25.0,400.0,196.0,33.9,988.2,6.2,0.0,0,1.1,0
10892,2014,5,28,19,45.0,158.0,15.0,31.0,500.0,172.0,32.4,989.2,6.6,0.0,2,1.7,0
10893,2014,5,28,20,37.0,96.0,11.0,37.0,500.0,150.0,31.1,989.2,6.9,0.0,12,1.2,0
10894,2014,5,28,21,40.0,108.0,13.0,38.0,500.0,135.0,29.0,989.1,8.1,0.0,4,1.0,0
10895,2014,5,28,22,43.0,124.0,11.0,69.0,700.0,91.0,26.8,989.1,7.3,0.0,6,1.6,0
10896,2014,5,28,23,40.0,88.0,8.0,40.0,600.0,107.0,25.9,988.8,7.5,0.0,1,0.8,0
10897,2014,5,29,0,32.0,75.0,6.0,17.0,400.0,127.0,25.3,988.5,7.4,0.0,1,1.0,0
10898,2014,5,29,1,31.0,75.0,6.0,21.0,500.0,110.0,24.3,988.5,7.9,0.0,6,1.8,0
10899,2014,5,29,2,33.0,64.0,6.0,16.0,400.0,109.0,22.6,988.4,7.6,0.0,6,2.0,0
10900,2014,5,29,3,30.0,62.0,5.0,24.0,500.0,91.0,21.8,988.3,6.8,0.0,6,1.2,0
10901,2014,5,29,4,31.0,49.0,4.0,19.0,400.0,91.0,21.3,988.2,7.5,0.0,13,0.9,0
10902,2014,5,29,5,24.0,55.0,4.0,36.0,400.0,89.0,21.4,988.7,7.6,0.0,3,1.6,0
10903,2014,5,29,6,30.0,69.0,5.0,22.0,500.0,92.0,23.6,989.3,9.9,0.0,6,1.2,0
10904,2014,5,29,7,47.0,114.0,9.0,77.0,700.0,32.0,27.8,989.5,8.1,0.0,11,1.1,0
10905,2014,5,29,8,24.0,112.0,13.0,95.0,800.0,26.0,30.9,989.4,9.2,0.0,12,1.1,0
10906,2014,5,29,9,47.0,138.0,16.0,98.0,800.0,48.0,35.4,989.3,6.6,0.0,2,0.9,0
10907,2014,5,29,10,52.0,120.0,18.0,91.0,900.0,70.0,38.1,989.2,-0.3,0.0,7,2.2,0
10908,2014,5,29,11,40.0,40.0,12.0,38.0,500.0,112.0,39.8,988.8,1.0,0.0,7,3.7,0
10909,2014,5,29,12,26.0,30.0,4.0,9.0,300.0,125.0,39.8,988.1,1.0,0.0,0,2.1,0
10910,2014,5,29,13,19.0,33.0,5.0,12.0,200.0,136.0,41.0,987.9,-1.6,0.0,6,2.7,0
10911,2014,5,29,14,17.0,21.0,7.0,13.0,200.0,145.0,41.4,987.5,0.5,0.0,7,3.3,0
10912,2014,5,29,15,19.0,23.0,6.0,19.0,200.0,139.0,40.5,987.7,1.5,0.0,7,1.8,0
10913,2014,5,29,16,3.0,28.0,5.0,23.0,200.0,137.0,40.5,987.8,-0.1,0.0,6,2.2,0
10914,2014,5,29,17,3.0,23.0,2.0,20.0,100.0,129.0,40.0,988.4,-0.5,0.0,6,1.5,0
10915,2014,5,29,18,11.0,11.0,2.0,21.0,200.0,120.0,38.4,989.5,2.7,0.0,0,2.2,0
10916,2014,5,29,19,3.0,63.0,2.0,21.0,200.0,119.0,35.1,990.6,4.6,0.0,4,1.7,0
10917,2014,5,29,20,37.0,102.0,3.0,35.0,400.0,146.0,31.7,991.6,4.5,0.0,3,0.9,0
10918,2014,5,29,21,27.0,74.0,3.0,53.0,500.0,104.0,29.9,992.6,5.9,0.0,7,0.9,0
10919,2014,5,29,22,26.0,38.0,3.0,32.0,400.0,106.0,29.0,993.1,5.8,0.0,0,0.7,0
10920,2014,5,29,23,20.0,41.0,2.0,23.0,300.0,102.0,27.3,993.7,5.5,0.0,3,0.8,0
10921,2014,5,30,0,18.0,69.0,3.0,62.0,400.0,59.0,26.8,993.8,6.2,0.0,3,1.3,0
10922,2014,5,30,1,31.0,72.0,4.0,92.0,500.0,21.0,26.3,994.6,6.3,0.0,6,2.1,0
10923,2014,5,30,2,17.0,64.0,2.0,36.0,300.0,67.0,24.4,995.4,7.5,0.0,6,1.4,0
10924,2014,5,30,3,36.0,111.0,12.0,54.0,800.0,63.0,23.6,996.1,8.1,0.0,5,0.5,0
10925,2014,5,30,4,37.0,80.0,12.0,66.0,900.0,44.0,23.3,996.6,8.2,0.0,6,1.2,0
10926,2014,5,30,5,37.0,55.0,13.0,31.0,900.0,83.0,23.7,997.3,9.3,0.0,7,1.5,0
10927,2014,5,30,6,40.0,108.0,18.0,37.0,1200.0,91.0,25.8,997.9,10.8,0.0,7,1.5,0
10928,2014,5,30,7,58.0,181.0,20.0,100.0,1700.0,22.0,29.7,998.1,10.3,0.0,15,1.7,0
10929,2014,5,30,8,67.0,129.0,29.0,115.0,1900.0,34.0,31.4,998.4,9.0,0.0,9,1.6,0
10930,2014,5,30,9,63.0,123.0,50.0,81.0,2000.0,107.0,32.2,998.4,9.1,0.0,10,2.2,0
10931,2014,5,30,10,60.0,91.0,48.0,40.0,1600.0,179.0,32.7,998.4,10.1,0.0,0,3.1,0
10932,2014,5,30,11,62.0,125.0,43.0,31.0,1400.0,215.0,33.3,998.0,11.2,0.0,2,3.1,0
10933,2014,5,30,12,69.0,157.0,45.0,33.0,1400.0,254.0,34.3,997.2,12.0,0.0,2,3.5,0
10934,2014,5,30,13,96.0,177.0,62.0,32.0,1900.0,307.0,34.3,996.6,12.6,0.0,9,2.0,0
10935,2014,5,30,14,120.0,222.0,59.0,32.0,2200.0,348.0,34.4,996.0,13.3,0.0,9,3.4,0
10936,2014,5,30,15,111.0,195.0,40.0,22.0,1200.0,346.0,34.6,995.9,14.5,0.0,2,3.2,0
10937,2014,5,30,16,118.0,214.0,45.0,24.0,1200.0,366.0,34.0,995.9,14.5,0.0,9,1.3,0
10938,2014,5,30,17,117.0,216.0,48.0,26.0,1300.0,363.0,32.8,996.1,13.4,0.0,0,2.9,0
10939,2014,5,30,18,116.0,190.0,42.0,28.0,1200.0,325.0,31.7,996.8,13.0,0.0,0,2.6,0
10940,2014,5,30,19,99.0,167.0,32.0,31.0,1100.0,281.0,30.5,997.5,12.4,0.0,2,2.5,0
10941,2014,5,30,20,97.0,150.0,37.0,28.0,1100.0,265.0,29.5,998.7,13.7,0.0,0,2.3,0
10942,2014,5,30,21,92.0,183.0,31.0,28.0,1000.0,238.0,28.3,999.4,13.4,0.0,1,1.3,0
10943,2014,5,30,22,90.0,190.0,25.0,34.0,1100.0,194.0,27.9,999.5,13.0,0.0,0,0.6,0
10944,2014,5,30,23,87.0,129.0,24.0,32.0,1000.0,171.0,27.1,999.5,11.9,0.0,4,1.1,0
10945,2014,5,31,0,78.0,104.0,22.0,28.0,1100.0,160.0,25.9,999.4,12.7,0.0,3,0.8,0
10946,2014,5,31,1,76.0,101.0,22.0,24.0,1200.0,155.0,24.2,999.3,13.1,0.0,6,1.6,0
10947,2014,5,31,2,76.0,76.0,23.0,27.0,1300.0,128.0,23.3,999.2,12.3,0.0,6,1.6,0
10948,2014,5,31,3,67.0,112.0,24.0,33.0,1400.0,104.0,22.7,999.0,12.3,0.0,4,0.4,0
10949,2014,5,31,4,62.0,92.0,18.0,22.0,1200.0,122.0,22.3,999.1,12.0,0.0,3,0.7,0
10950,2014,5,31,5,67.0,86.0,15.0,20.0,1200.0,112.0,23.0,999.5,11.7,0.0,6,1.1,0
10951,2014,5,31,6,63.0,93.0,17.0,24.0,1200.0,106.0,23.7,999.7,12.7,0.0,6,1.0,0
10952,2014,5,31,7,60.0,102.0,19.0,30.0,1300.0,97.0,25.7,1000.0,12.2,0.0,7,0.9,0
10953,2014,5,31,8,63.0,120.0,27.0,34.0,1400.0,102.0,27.4,1000.1,13.0,0.0,3,1.1,0
10954,2014,5,31,9,76.0,171.0,28.0,75.0,1600.0,65.0,29.1,999.3,12.5,0.0,15,1.5,0
10955,2014,5,31,10,89.0,170.0,30.0,103.0,1700.0,54.0,30.5,999.0,11.5,0.0,2,1.6,0
10956,2014,5,31,11,86.0,121.0,37.0,56.0,1600.0,137.0,31.9,998.6,12.7,0.0,11,2.3,0
10957,2014,5,31,12,93.0,170.0,41.0,40.0,1600.0,190.0,32.2,998.0,12.9,0.0,2,1.2,0
10958,2014,5,31,13,98.0,183.0,44.0,33.0,1800.0,246.0,32.9,997.6,13.0,0.0,2,2.0,0
10959,2014,5,31,14,116.0,184.0,54.0,50.0,2100.0,236.0,33.3,996.6,13.9,0.0,10,1.7,0
10960,2014,5,31,15,125.0,228.0,59.0,51.0,2400.0,271.0,33.9,996.2,13.9,0.0,0,2.2,0
10961,2014,5,31,16,133.0,227.0,59.0,56.0,2500.0,298.0,33.7,996.1,14.2,0.0,9,1.3,0
10962,2014,5,31,17,138.0,207.0,58.0,54.0,2400.0,321.0,33.0,995.9,14.6,0.0,9,1.8,0
10963,2014,5,31,18,139.0,223.0,50.0,52.0,2300.0,315.0,32.5,996.0,14.6,0.0,0,1.5,0
10964,2014,5,31,19,133.0,223.0,35.0,53.0,2100.0,284.0,31.4,996.3,15.4,0.0,9,0.6,0
10965,2014,5,31,20,143.0,262.0,31.0,66.0,2300.0,224.0,30.6,996.5,16.2,0.0,3,1.3,0
10966,2014,5,31,21,152.0,277.0,29.0,56.0,2700.0,200.0,19.8,1002.2,18.1,21.0,8,8.0,0
10967,2014,5,31,22,155.0,407.0,24.0,42.0,2300.0,184.0,20.2,1002.8,18.5,4.5,7,2.9,0
10968,2014,5,31,23,61.0,112.0,2.0,12.0,800.0,151.0,20.8,1001.1,17.2,1.2,6,1.8,0
10969,2014,6,1,0,60.0,60.0,2.0,14.0,700.0,133.0,21.1,1000.4,16.5,0.0,6,1.3,0
10970,2014,6,1,1,45.0,45.0,2.0,7.0,700.0,135.0,21.8,1000.8,16.7,0.0,7,1.4,0
10971,2014,6,1,2,35.0,35.0,2.0,7.0,600.0,142.0,22.5,999.8,14.9,0.0,7,1.8,0
10972,2014,6,1,3,48.0,48.0,2.0,30.0,600.0,106.0,22.4,1000.6,15.3,0.0,7,1.1,0
10973,2014,6,1,4,35.0,35.0,2.0,25.0,600.0,109.0,22.3,999.5,15.2,0.0,5,1.6,0
10974,2014,6,1,5,40.0,40.0,2.0,36.0,500.0,127.0,21.9,999.7,14.8,0.0,3,2.1,0
10975,2014,6,1,6,33.0,33.0,2.0,14.0,500.0,133.0,21.9,999.8,15.3,0.0,6,0.8,0
10976,2014,6,1,7,40.0,63.0,2.0,52.0,500.0,87.0,22.8,999.5,15.6,0.0,1,2.3,0
10977,2014,6,1,8,45.0,45.0,2.0,37.0,600.0,97.0,24.8,999.4,13.4,0.0,7,2.2,0
10978,2014,6,1,9,40.0,40.0,2.0,18.0,600.0,130.0,25.2,999.1,13.7,0.0,6,1.5,0
10979,2014,6,1,10,29.0,38.0,2.0,19.0,600.0,134.0,27.0,999.1,13.7,0.0,13,1.5,0
10980,2014,6,1,11,32.0,32.0,2.0,20.0,500.0,130.0,28.2,998.7,12.9,0.0,14,1.6,0
10981,2014,6,1,12,24.0,26.0,2.0,22.0,500.0,134.0,28.6,998.4,12.5,0.0,7,1.2,0
10982,2014,6,1,13,25.0,48.0,3.0,19.0,500.0,139.0,29.3,998.3,13.9,0.0,7,2.4,0
10983,2014,6,1,14,26.0,26.0,3.0,25.0,500.0,134.0,28.7,997.7,13.0,0.0,14,1.8,0
10984,2014,6,1,15,16.0,77.0,3.0,22.0,400.0,134.0,28.9,997.6,12.3,0.0,7,2.1,0
10985,2014,6,1,16,38.0,38.0,3.0,28.0,500.0,130.0,25.2,998.3,14.6,0.0,6,2.9,0
10986,2014,6,1,17,50.0,92.0,7.0,19.0,800.0,171.0,20.0,999.4,17.2,6.6,5,1.3,0
10987,2014,6,1,18,51.0,207.0,2.0,21.0,900.0,143.0,18.5,1001.5,16.5,8.2,3,2.6,0
10988,2014,6,1,19,47.0,47.0,2.0,24.0,800.0,128.0,18.3,1002.1,16.3,1.1,5,2.6,0
10989,2014,6,1,20,35.0,35.0,2.0,16.0,600.0,135.0,18.7,1002.8,15.6,0.3,3,2.0,0
10990,2014,6,1,21,28.0,28.0,2.0,13.0,600.0,131.0,18.6,1003.5,16.2,0.0,7,1.3,0
10991,2014,6,1,22,33.0,33.0,2.0,13.0,500.0,123.0,18.6,1004.0,16.0,0.0,6,0.5,0
10992,2014,6,1,23,31.0,31.0,2.0,18.0,500.0,94.0,18.7,1003.8,16.5,0.0,3,0.5,0
10993,2014,6,2,0,26.0,35.0,2.0,76.0,500.0,22.0,18.4,1003.3,14.7,0.0,4,0.9,0
10994,2014,6,2,1,31.0,31.0,2.0,38.0,500.0,55.0,18.4,1003.1,14.1,0.0,7,1.2,0
10995,2014,6,2,2,25.0,25.0,2.0,13.0,400.0,71.0,17.6,1003.3,14.7,0.0,6,0.7,0
10996,2014,6,2,3,23.0,23.0,2.0,33.0,400.0,50.0,18.4,1003.6,14.9,0.0,0,0.5,0
10997,2014,6,2,4,25.0,43.0,2.0,68.0,500.0,10.0,17.9,1003.8,14.2,0.0,3,1.0,0
10998,2014,6,2,5,27.0,27.0,2.0,32.0,500.0,43.0,18.5,1004.0,13.8,0.0,3,0.6,0
10999,2014,6,2,6,28.0,28.0,2.0,22.0,500.0,56.0,19.1,1004.1,13.3,0.0,3,1.1,0
11000,2014,6,2,7,19.0,22.0,2.0,25.0,500.0,60.0,20.7,1004.3,12.9,0.0,6,1.1,0
11001,2014,6,2,8,12.0,12.0,2.0,23.0,500.0,87.0,21.8,1004.2,11.8,0.0,2,0.5,0
11002,2014,6,2,9,17.0,36.0,2.0,18.0,400.0,113.0,23.6,1004.0,11.6,0.0,0,1.5,0
11003,2014,6,2,10,20.0,36.0,2.0,14.0,300.0,122.0,23.6,1003.7,11.0,0.0,2,1.9,0
11004,2014,6,2,11,16.0,16.0,2.0,8.0,500.0,135.0,23.1,1003.6,10.8,0.0,2,2.5,0
11005,2014,6,2,12,14.0,14.0,3.0,8.0,500.0,134.0,23.4,1003.4,11.4,0.0,2,1.4,0
11006,2014,6,2,13,22.0,22.0,2.0,9.0,500.0,136.0,24.4,1002.4,11.0,0.0,13,2.0,0
11007,2014,6,2,14,23.0,23.0,2.0,12.0,500.0,140.0,26.5,1001.3,11.8,0.0,4,1.6,0
11008,2014,6,2,15,23.0,29.0,2.0,11.0,400.0,147.0,25.9,1000.7,10.9,0.0,9,1.6,0
11009,2014,6,2,16,15.0,15.0,2.0,9.0,400.0,151.0,25.9,1000.4,10.9,0.0,9,1.5,0
11010,2014,6,2,17,18.0,33.0,2.0,10.0,400.0,160.0,25.5,1000.5,10.9,0.0,0,1.2,0
11011,2014,6,2,18,25.0,27.0,2.0,12.0,400.0,164.0,24.6,1000.9,11.9,0.0,11,1.0,0
11012,2014,6,2,19,23.0,34.0,2.0,13.0,400.0,160.0,23.1,1001.3,12.7,0.0,3,1.1,0
11013,2014,6,2,20,27.0,57.0,2.0,30.0,500.0,137.0,20.8,1001.6,14.0,0.0,7,0.8,0
11014,2014,6,2,21,37.0,68.0,2.0,46.0,600.0,107.0,20.0,1001.7,13.0,0.0,3,1.4,0
11015,2014,6,2,22,33.0,69.0,2.0,57.0,600.0,69.0,19.1,1001.2,12.1,0.0,3,1.7,0
11016,2014,6,2,23,29.0,29.0,2.0,68.0,500.0,50.0,18.8,1001.1,12.8,0.0,7,1.1,0
11017,2014,6,3,0,28.0,28.0,2.0,27.0,400.0,85.0,18.8,1000.5,11.8,0.0,6,1.1,0
11018,2014,6,3,1,21.0,21.0,2.0,35.0,400.0,77.0,18.2,999.6,12.9,0.0,7,1.3,0
11019,2014,6,3,2,16.0,16.0,2.0,53.0,400.0,62.0,18.0,999.5,12.0,0.0,7,1.3,0
11020,2014,6,3,3,21.0,21.0,2.0,59.0,400.0,56.0,18.8,999.4,10.9,0.0,6,0.8,0
